id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21973891,Sunny condo - Harbourfront - amazing facilities!,79720885,SuzieB,,Waterfront Communities-The Island,43.64172482012567,-79.37447460369518,Private room,86,60,0,,,2,118
22269054,Sunny + Cozy 1 Bedroom in the Heart of King West,6311929,Aubrey,,Waterfront Communities-The Island,43.64451148383844,-79.4004912734985,Entire home/apt,107,30,1,2017-12-17,0.26,1,0
21693178,Beautiful Jr 2 Bedroom Apt High Floor-Lakeview DT,1718194,Shaz And Kanwal,,Waterfront Communities-The Island,43.64268819412542,-79.38086016581198,Entire home/apt,158,30,0,,,10,80
22927441,Diamond Suite - Entertainment District,158756851,Duane,,Waterfront Communities-The Island,43.64341763321774,-79.38916505891294,Entire home/apt,368,4,2,2018-03-29,1.30,3,315
22791548,JR 2Bedroom with Parking in Downtown near the Lake,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.63865179176917,-79.3977417870985,Entire home/apt,189,28,1,2018-03-03,0.79,64,25
8577645,Luxury 2BR Condo with CN Tower View,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.642642368457025,-79.38249767740103,Entire home/apt,179,28,2,2017-10-02,0.12,64,52
1531582,LUXURY 2 bd in Celeb suite @TIFF!,2844161,Suzanne,,Waterfront Communities-The Island,43.64728567954089,-79.39115704192204,Entire home/apt,233,70,37,2017-03-19,0.68,3,20
16299702,Luxury 1 bedroom condo + lake view,71341531,Zhino,,Waterfront Communities-The Island,43.63812193052286,-79.39878111757923,Entire home/apt,89,14,12,2018-01-07,0.76,1,7
15311359,1 Bedroom Suite Top floor unit without parking,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.63790948839164,-79.4002062660141,Entire home/apt,158,28,0,,,64,49
985498,1+ Den - Entertainment District,5407081,Wayne,,Waterfront Communities-The Island,43.643538394923624,-79.39046220839151,Entire home/apt,97,2,77,2018-02-19,1.26,3,2
15954763,Downtown 2br+2bt condo with views + parking,61311429,Jane,,Waterfront Communities-The Island,43.64192130679866,-79.39465831837822,Entire home/apt,251,5,1,2017-01-02,,1,0
11545280,Luxury Condo! Perfect Location!,14192890,Michelle,,Waterfront Communities-The Island,43.6435727650109,-79.38890131791456,Entire home/apt,249,1,17,2016-09-25,0.70,15,352
9385028,The 360 Platinum Suite CN Tower,16290105,Eugene,,Waterfront Communities-The Island,43.64491347659393,-79.3885135352967,Entire home/apt,380,3,18,2018-03-16,0.62,12,68
17787008,Luxury Suite in Entertainment District,3738532,Joseph,,Waterfront Communities-The Island,43.64397057148545,-79.38839073241432,Entire home/apt,199,1,65,2018-03-22,5.23,3,106
6511726,Private room and bath in the Distillery District.,34043952,Noelle,,Waterfront Communities-The Island,43.650700192853925,-79.35952068427673,Private room,65,2,36,2018-04-05,1.09,1,212
15178263,Private Room in Historic Distillery District,15483061,Michael,,Waterfront Communities-The Island,43.65098824657287,-79.35861364325429,Private room,98,1,0,,,1,0
4662514,Beautiful new condo downtown,22891467,Marc,,Waterfront Communities-The Island,43.649880908783686,-79.35842319962211,Private room,170,1,9,2016-09-11,0.23,1,364
15721381,Executive Downtown Townhome,43576034,Supa,,Waterfront Communities-The Island,43.65389109308388,-79.35556215731155,Entire home/apt,358,2,11,2018-03-06,1.68,1,309
707799,LUXURY DOWNTOWN CELEBRITY SUITE!,1289097,Milé,,Waterfront Communities-The Island,43.648273685119,-79.36607208081823,Entire home/apt,144,2,3,2012-11-25,0.04,1,0
22019150,★LUXURY CONDO PERFECT WALK 2 CNTOWER & ATTRACTIONS,160778411,Josh&Jill,,Waterfront Communities-The Island,43.651591382877115,-79.35817105832102,Entire home/apt,77,1,16,2018-04-03,4.44,2,91
21830072,2-Story Townhome Steps From Distillery District,53748013,Alanna,,Waterfront Communities-The Island,43.65153908878516,-79.3564908449889,Entire home/apt,199,2,2,2018-01-03,0.56,1,0
24171612,Downtown! Prestigious new building,182171347,Darcy,,Waterfront Communities-The Island,43.647750465271876,-79.37508295162293,Private room,100,1,0,,,1,8
6603099,Bedroom in Distillery District,34547305,Shirin,,Waterfront Communities-The Island,43.64831336413074,-79.36639166949077,Private room,61,1,161,2018-04-03,5.33,1,303
6563833,Steps to Market with Sunny Terrace,27050079,William,,Waterfront Communities-The Island,43.64943376780765,-79.36714507292791,Private room,70,2,93,2018-02-28,2.77,1,259
20801977,Cozy Bedroom & Private Washroom @ Union Station,149143842,Gregory,,Waterfront Communities-The Island,43.644916433802045,-79.37617972494199,Private room,86,1,46,2018-04-02,6.51,2,69
20329616,"St Lawrence neighbourhood, Toronto's old town",3884408,Yunfei,,Waterfront Communities-The Island,43.64836881844791,-79.36568307232241,Private room,45,1,20,2018-03-15,3.13,1,0
22057812,Private bedroom in Downtown Toronto town home,13112388,Jose,,Waterfront Communities-The Island,43.647650091501674,-79.36399028748357,Private room,65,2,26,2018-04-03,6.34,1,76
20932524,Cozy condo in a great location downtown,150481310,Sam,,Waterfront Communities-The Island,43.64531895291466,-79.37664998767964,Private room,70,1,19,2018-04-02,5.94,1,85
9696645,Bright & Beautiful Apartment in the DT Core,8889343,Natalie,,Waterfront Communities-The Island,43.649024684671005,-79.37107806864881,Private room,60,5,11,2018-01-27,0.45,1,0
13446236,Waterfront Comfort,76765799,Hana,,Waterfront Communities-The Island,43.64350832147762,-79.37647752894493,Private room,82,7,0,,,1,0
21947488,"Luxury By The Lake, your home away from home.",65581678,Loraine,,Waterfront Communities-The Island,43.6474729852865,-79.37571601058636,Private room,98,1,14,2018-04-01,7.24,1,319
20057894,Toronto Downtown Core:Cozy private room-near Union,142527681,Shaya,,Waterfront Communities-The Island,43.64341523164925,-79.37548912999596,Private room,81,2,45,2018-01-01,5.63,1,198
22067415,1 Bed 1 Bath apartment,21463577,Ashish,,Waterfront Communities-The Island,43.644688933391265,-79.37680188896955,Entire home/apt,78,5,0,,,1,0
24282128,Large private room in cozy apartment great view,22249827,Daniil,,Waterfront Communities-The Island,43.64950689692859,-79.36591528089964,Private room,100,1,0,,,4,21
22735339,Modern Room w/ Private Bath + Amazing Views!,7263341,Vijay,,Waterfront Communities-The Island,43.646580457435526,-79.37678088482402,Private room,100,2,0,,,1,0
14386789,Downtown Toronto Condo in Distillery District,87613921,Mimi,,Waterfront Communities-The Island,43.64880419821082,-79.36131222128927,Private room,59,21,26,2018-04-01,1.29,1,10
13878818,"King bed, great location!",82117464,Monique,,Waterfront Communities-The Island,43.646439027523925,-79.37469999509055,Private room,70,2,80,2018-03-31,4.29,1,24
12981972,"Downtown, ;convenient and clean",69193756,John,,Waterfront Communities-The Island,43.64437782451791,-79.37645121397107,Private room,70,2,0,,,1,0
21850419,Downtown - Cozy Private Bedroom and Bathroom,156260496,Tara,,Waterfront Communities-The Island,43.64631227236814,-79.37645720111561,Private room,78,3,2,2018-02-04,0.47,1,0
2578312,A lovely townhouse,10699780,"Isorine, Jack And The 2 Little Ones",,Waterfront Communities-The Island,43.650194181720096,-79.36258474908512,Private room,55,15,46,2018-02-21,0.93,1,283
21331546,Lux room with private bath next to Union Station,388295,Kate,,Waterfront Communities-The Island,43.6467662707162,-79.37523791718984,Private room,125,1,0,,,2,68
18720036,Stylish Private Room with Amazing view!!,130171771,Pranav,,Waterfront Communities-The Island,43.646257603344374,-79.3752715329014,Private room,120,3,1,2017-06-16,0.10,1,0
1036728,Sunny Bedroom Downtown Toronto,5707227,May,,Waterfront Communities-The Island,43.646577326800625,-79.37434991575375,Private room,88,2,73,2017-11-05,1.28,1,0
15340750,Lovely bedroom in downtown Toronto,12878691,Senait,,Waterfront Communities-The Island,43.64625453547402,-79.37082351179743,Private room,54,2,1,2016-11-27,0.06,1,0
14037199,Air canada center,7994714,Charles,,Waterfront Communities-The Island,43.63926440017262,-79.38128263808646,Entire home/apt,170,1,9,2017-11-29,0.78,1,0
20125619,Bright and Comfy Private Room in Downtown Toronto,143070433,Sara,,Waterfront Communities-The Island,43.6453901449457,-79.37511532551325,Private room,100,1,2,2017-09-02,0.27,1,0
148945,Downtown Toronto Near Lake Ontario,718884,John,,Waterfront Communities-The Island,43.64835467914463,-79.36301772160975,Private room,77,3,21,2017-09-09,0.26,1,345
18160884,Modern and Comfy. Your home away from home,97783495,Michael,,Waterfront Communities-The Island,43.64895346372301,-79.36409008728971,Private room,98,2,13,2017-10-15,1.16,1,89
22941618,Beautiful 1 bedroom waterfront condo,29527662,Veronica,,Waterfront Communities-The Island,43.64563844116942,-79.36159826421331,Entire home/apt,150,1,30,2018-04-04,12.50,3,236
20916160,1BR next to FINANCIAL DISTRICT,92424876,Alysha,,Waterfront Communities-The Island,43.648472703555036,-79.37001928642059,Entire home/apt,129,3,9,2018-03-11,1.32,5,42
22563601,Downtown Toronto Yonge & Front Street Condo,152968236,Lucky,,Waterfront Communities-The Island,43.64540896175441,-79.37519289705389,Entire home/apt,89,1,17,2018-04-03,6.37,2,53
22081509,3 beds + amazing view + free parking!,48368610,Ricky,,Waterfront Communities-The Island,43.64389282629009,-79.37506697444805,Entire home/apt,229,1,36,2018-03-24,9.64,1,264
16626518,New Condo in the Heart of Toronto!,57035580,V,,Waterfront Communities-The Island,43.64734890558865,-79.37550616143417,Entire home/apt,225,5,36,2018-04-04,2.44,1,2
13849465,Designer Condo with Lake & City views on Esplanade,49904395,Dev,,Waterfront Communities-The Island,43.64714562310578,-79.37558287328535,Entire home/apt,240,2,96,2018-03-26,4.55,5,0
19432224,St. Lawrence Market Condo,5026686,Cynthia,,Waterfront Communities-The Island,43.64624711943822,-79.37133036980741,Entire home/apt,251,2,14,2018-03-05,1.50,1,172
20762412,CN City Views,135292380,Ashley,,Waterfront Communities-The Island,43.64686903072033,-79.37664321996097,Entire home/apt,300,3,29,2018-03-18,4.10,1,43
6076136,"Walker's dream, a central apartment",31538659,Luis & Nee Mun,,Waterfront Communities-The Island,43.649446874883225,-79.36482905023159,Entire home/apt,98,4,37,2018-01-03,1.63,2,155
23085241,City Lights: Million dollar view,171426191,Peter,,Waterfront Communities-The Island,43.64364260181283,-79.37534167964071,Entire home/apt,199,2,4,2018-04-05,2.67,1,55
21244248,Charming Townhome (St.Lawrence Neighbourhood),47905780,Catherine,,Waterfront Communities-The Island,43.649389124997235,-79.36488107450616,Entire home/apt,300,3,1,2018-01-01,0.30,1,83
23633183,Amazing Lakeshore 2 Bedroom Suite,1588677,Anthony,,Waterfront Communities-The Island,43.64312921150944,-79.37591864175023,Entire home/apt,450,1,3,2018-03-20,2.73,1,0
3229123,Quirky and Modern 2bd/2bth Suite DT Toronto ☆☆☆☆☆,11206244,Superhost,,Waterfront Communities-The Island,43.64482727571521,-79.37607059489896,Entire home/apt,196,3,25,2017-12-09,0.77,18,245
23341223,Financial District + St. Lawrence Mkt + Union Stn,89587717,Marzuk,,Waterfront Communities-The Island,43.64700924649465,-79.37660683175582,Entire home/apt,150,1,0,,,6,84
18931170,"Entire Modern, Luxury Condo 1 BR + D w/ 2 bath",2629375,Cas,,Waterfront Communities-The Island,43.64512478285401,-79.37589546339838,Entire home/apt,199,6,5,2018-03-18,0.48,1,158
23231386,Spacious apartment great view close to everything,22249827,Daniil,,Waterfront Communities-The Island,43.648345073718815,-79.36882433783893,Entire home/apt,77,1,2,2018-02-18,1.15,4,0
20194457,Trendy Toronto Distillery Condo,41767337,Paul,,Waterfront Communities-The Island,43.65163791309563,-79.36012330067992,Entire home/apt,999,2,37,2018-03-21,4.64,1,84
17891645,Beautiful Brand New Luxurious Condo near CN Tower,52866643,Riley,,Waterfront Communities-The Island,43.64339357411225,-79.3767237267472,Entire home/apt,86,3,22,2018-03-06,1.74,1,226
8168928,2BR Beautiful modern St. Lawrence Market w/ patio,8556362,Betty,,Waterfront Communities-The Island,43.64812876962185,-79.37087000232316,Entire home/apt,100,2,2,2017-10-22,0.34,1,0
14867871,Spacious 1BR Loft Downtown Toronto,24901624,Tony,,Waterfront Communities-The Island,43.64813742743972,-79.37171395406503,Entire home/apt,87,2,12,2018-03-24,0.66,1,0
4946860,St. Lawrence Market Loft,25496633,Martin,,Waterfront Communities-The Island,43.64843630388234,-79.37157543458787,Entire home/apt,275,4,31,2017-07-30,0.80,1,0
19211414,Lady Grand at the Market,102172796,Shannon,,Waterfront Communities-The Island,43.646605815601,-79.37288627134332,Entire home/apt,199,14,2,2017-08-16,0.20,3,68
20016333,Central Toronto Condo with a Great View,138589225,Yaser,,Waterfront Communities-The Island,43.64707397557738,-79.37431034060529,Entire home/apt,170,3,0,,,1,0
5313792,Townhouse in the City,27526176,Mark,,Waterfront Communities-The Island,43.64886333448701,-79.36445843522054,Entire home/apt,199,6,0,,,1,0
22099394,Luxurious 1 bedroom Condo beside the CN Tower,161029831,Alex,,Waterfront Communities-The Island,43.6470278561384,-79.37659639635832,Entire home/apt,135,1,0,,,1,129
1422678,Terrific Suite On King St. East!,2065732,Nicole,,Waterfront Communities-The Island,43.65047309532222,-79.36722427754985,Entire home/apt,141,1,5,2014-07-01,0.09,1,38
6492767,Spacious Distillery Condo - Pan Am,7251499,Sarah,,Waterfront Communities-The Island,43.65221255933473,-79.35976421351324,Entire home/apt,251,1,3,2015-08-17,0.09,1,0
1053817,Divine Downtown Centre with a VIEW,113345,Adela,,Waterfront Communities-The Island,43.648066853991594,-79.37416897324866,Entire home/apt,199,2,63,2018-02-25,1.07,7,307
9373840,Beautifully Designed In The Core,48636211,Jonathan,,Waterfront Communities-The Island,43.64588692614668,-79.3759821462822,Entire home/apt,268,2,0,,,1,0
6881036,Beautiful Condo in Heart of DT,36056145,Jason,,Waterfront Communities-The Island,43.64555719562636,-79.37595955257028,Entire home/apt,141,1,19,2015-09-09,0.56,1,0
14136430,Brand New Bright 1-Bd Condo Near Union Station,7597360,Kathryn,,Waterfront Communities-The Island,43.646632221573824,-79.37643892383157,Entire home/apt,304,2,8,2017-08-07,0.39,1,40
7420639,PAN AM GAMES - Perfect Location !!!,8726868,Michael,,Waterfront Communities-The Island,43.64389858728083,-79.37535349961438,Entire home/apt,130,2,0,,,1,0
10631344,Charming St. Lawrence Market,10060640,Ashley,,Waterfront Communities-The Island,43.64642845206934,-79.37218082585188,Entire home/apt,150,2,8,2016-11-13,0.37,1,37
762472,Amazing Loft for rent downtown T.O.,4019741,Peter,,Waterfront Communities-The Island,43.650177261503906,-79.36800524146759,Entire home/apt,139,6,0,,,1,0
8072437,2 bedrooms Downtown Toronto Lake,3822238,Stan,,Waterfront Communities-The Island,43.64348569456057,-79.3759808671812,Entire home/apt,180,2,12,2016-06-13,0.43,1,0
13933019,Luxurious and Spacious 2Bd/2Ba with 270° Views,82809760,Chris,,Waterfront Communities-The Island,43.64555754873508,-79.37566497771877,Entire home/apt,490,2,0,,,1,0
4874325,Trendy 1BD+Den in StLawrenceMarket,3852390,Dave,,Waterfront Communities-The Island,43.649206643331915,-79.37039721842017,Entire home/apt,105,5,13,2017-12-31,0.35,1,0
3782964,Walk everywhere from this Downtown oasis home,19411473,Kristen,,Waterfront Communities-The Island,43.647842337544006,-79.36628189494834,Entire home/apt,325,3,4,2017-09-04,0.09,1,0
327543,Large 1 Bedroom Suite Condo Waterfront + Parking,1631989,Digio,,Waterfront Communities-The Island,43.64753538410171,-79.37526873665526,Entire home/apt,110,4,41,2018-03-18,1.21,2,245
6595304,"(2)Downtown.Financial area. Dundas square, Ryerson",21339871,Jay And Natasha,,Waterfront Communities-The Island,43.64834686486606,-79.37366393861139,Entire home/apt,137,14,67,2017-07-14,1.93,12,236
16345760,"Great 1 Bedroom Downtown Toronto, View Gym Parking",11491895,Mahmoud,,Waterfront Communities-The Island,43.647490049559025,-79.37052388937937,Entire home/apt,118,2,9,2018-03-05,0.68,1,15
16596624,Views! Beautiful Modern Condo Overlooking Toronto,25685349,Sophie,,Waterfront Communities-The Island,43.646455406391006,-79.37024240349758,Entire home/apt,190,2,8,2018-03-18,0.61,1,11
22390245,PERFECT DOWNTOWN GUEST HOUSE SUITABLE 4 TRAVELERS,163085193,Jake&Jenny,,Waterfront Communities-The Island,43.652152514044104,-79.36078389643805,Shared room,13,1,19,2018-04-02,5.70,2,114
24283294,Bed in big apartment great view heart of Toronto,22249827,Daniil,,Waterfront Communities-The Island,43.64884459245101,-79.3680151238694,Shared room,70,1,0,,,4,15
12209280,For female travellers - shared luxury space,9420308,Aisha,,Waterfront Communities-The Island,43.64812238880036,-79.37069624808642,Shared room,50,1,12,2018-04-01,4.29,1,297
17922584,Spacious condo in the heart of downtown TO,25133016,Allison,,Waterfront Communities-The Island,43.6447216055506,-79.39272441500552,Entire home/apt,199,2,0,,,1,0
13317003,8 The Esplanade,75266452,G,,Waterfront Communities-The Island,43.61935380614626,-79.38214930539868,Private room,1900,1,0,,,1,89
7747861,Elegant 2 BD Condo dt Toronto,38677739,Kat,,Waterfront Communities-The Island,43.63791441187393,-79.39843171591431,Entire home/apt,294,3,14,2018-02-21,0.44,10,334
20191313,Luxury Condo in downtown Toronto with great view,132098533,Sue,,Waterfront Communities-The Island,43.64151089202772,-79.39823223638626,Entire home/apt,185,3,7,2017-11-27,0.89,1,89
21655056,Luxury Condo with FREE PARKING in Downtown Core,99941094,D&C,,Waterfront Communities-The Island,43.64603641324076,-79.40351709991779,Entire home/apt,89,2,3,2017-12-26,0.59,6,25
20518664,"Stay on a boat, on Toronto Island!",146464943,Alex,,Waterfront Communities-The Island,43.62714131607471,-79.38982917360896,Private room,125,2,0,,,1,89
7349864,Private Bedroom Top Floor Condo,38509648,Josh,,Waterfront Communities-The Island,43.63856067968875,-79.38995406351611,Private room,45,4,0,,,1,0
23876540,Location!!! Room in the entertainment district,92703465,Andre,,Waterfront Communities-The Island,43.640345618320865,-79.39195791180158,Private room,81,1,4,2018-04-08,4,4,290
22798538,Creatively Designed for your Comfort -Free Parking,60310031,Asha,,Waterfront Communities-The Island,43.64112676648763,-79.39325143126176,Private room,109,3,12,2018-04-01,10.91,1,240
22497263,Penthouse Private Suite Downtown Toronto,38677739,Kat,,Waterfront Communities-The Island,43.64193745197932,-79.39224720558866,Private room,189,3,0,,,10,347
23571873,Luxury Condo in the Sky near CN Tower,68380292,Megan,,Waterfront Communities-The Island,43.64080083655567,-79.39272984511466,Private room,115,1,0,,,1,18
19998048,Luxury Pvt Master Bed Room with great Lake view❤️,131162691,Sam,,Waterfront Communities-The Island,43.6379024232253,-79.39060212884083,Private room,95,1,25,2018-01-03,2.92,1,60
17830449,Master bedroom in the heart of DT,121937028,Amber,,Waterfront Communities-The Island,43.64085795379071,-79.38929072575584,Private room,70,6,0,,,1,0
22192511,Luxurious Condo near CN Tower - Private Room,130086622,Yasir Bin,,Waterfront Communities-The Island,43.64096484806003,-79.3930974836228,Private room,55,1,39,2018-04-06,10.00,2,129
22422406,Condo Next to CN Tower w/Free Breakfast!,28777476,Vishal And Weiting,,Waterfront Communities-The Island,43.64127162176502,-79.3900152359713,Private room,81,1,4,2018-01-03,1.20,2,0
22144756,One Bedroom in the heart of downtown Toronto,51357773,Andrew,,Waterfront Communities-The Island,43.6424396843808,-79.39224887851287,Private room,125,1,24,2018-03-31,6.32,1,79
22388941,Best airbnb in the Entertainment District,92703465,Andre,,Waterfront Communities-The Island,43.641364800474165,-79.38966060429445,Private room,89,1,22,2018-04-08,6.95,4,289
18977702,Private Room & Washroom Heart of Downtown Toronto,71221176,Ryan,,Waterfront Communities-The Island,43.642403637722275,-79.39333754175266,Private room,130,1,96,2018-03-30,9.76,1,28
1949150,Cozy space in the downtown core of Toronto,7901401,Hady,,Waterfront Communities-The Island,43.642090109017815,-79.39223782171292,Private room,69,3,73,2018-03-02,1.41,1,66
13651936,Cozy Room by Rogers Centre - FREE Parking,6933394,Yana,,Waterfront Communities-The Island,43.640352889024705,-79.39258459556038,Private room,69,1,0,,,1,0
12442932,High-level Lakeview DT Toronto 1 bedroom+1 sofabed,9906331,Viola,,Waterfront Communities-The Island,43.639940004146766,-79.39475186169412,Private room,150,2,6,2018-01-02,0.95,1,0
15095186,Single Bedroom on the Harbourfront/Downtown Core,6321750,Lisa,,Waterfront Communities-The Island,43.63777342617623,-79.39089891286685,Private room,86,1,35,2018-03-18,1.88,1,80
20621214,IDEAL Luxury Private Bedroom + Bath by CN Tower,23950930,Kerem,,Waterfront Communities-The Island,43.64180749002378,-79.38918025261974,Private room,70,1,6,2018-03-17,0.85,4,145
14841407,Private room & Bathroom in Luxury Condo,92868894,Umer,,Waterfront Communities-The Island,43.64046847172689,-79.38960683027449,Private room,129,2,5,2016-09-25,0.26,1,0
16200716,"Comfortable + very well located, heart Downtown!",105809407,Francisco,,Waterfront Communities-The Island,43.63825726356747,-79.38994057107354,Private room,49,7,2,2017-01-01,0.12,1,0
15175107,"Luxury Condo Opp. CN Tower , ACC & Union Station",16352954,Rohit,,Waterfront Communities-The Island,43.64061518858189,-79.38911352793167,Private room,199,1,6,2018-01-01,0.57,1,89
13325794,Large Bedroom With King Size Bed great View,24075144,Martin,,Waterfront Communities-The Island,43.63759721830049,-79.3897454283758,Private room,70,1,1,2016-06-12,0.04,1,0
21898340,Best location on the lake downtown Toronto room!,33599316,Cyrus,,Waterfront Communities-The Island,43.637535742868295,-79.39056373008185,Private room,89,1,1,2018-03-18,1,1,68
6389188,Cool bedroom in the heart of downtown Toronto,9892184,Greg,,Waterfront Communities-The Island,43.64162811969985,-79.39214264586032,Private room,74,1,16,2017-07-07,1.11,1,0
6658056,8 Telegram Mews - Downtown Toronto,6987129,Leanne,,Waterfront Communities-The Island,43.64054553725987,-79.39426214257485,Private room,60,1,0,,,1,0
8150048,"View of Rogers Centre, CN Tower",7147027,Alex,,Waterfront Communities-The Island,43.639975143712,-79.39068794611433,Private room,100,1,6,2016-08-09,0.19,1,0
6925403,Toronto Downtown Luxury Condo,36300461,Linson,,Waterfront Communities-The Island,43.64297875470805,-79.39462648889767,Private room,75,1,7,2015-08-30,0.22,1,0
19312038,Downtown Toronto Lakeview Apt - CN Tower,64167418,Linda,,Waterfront Communities-The Island,43.64300367966599,-79.38974365662126,Private room,300,1,0,,,1,0
13064615,1 Bedroom in a 2 bedroom bright condo downtown!,36989803,Elizabeth,,Waterfront Communities-The Island,43.64265174694857,-79.39320294718102,Private room,125,2,1,2016-08-01,0.05,2,89
13296678,"Master bdrm & private bathroom, beside CN Tower!",58116,Valentina,,Waterfront Communities-The Island,43.639870833561694,-79.39227504144219,Private room,81,1,8,2017-07-04,0.36,2,14
7246326,We no longer host.,37942385,Claudia,,Waterfront Communities-The Island,43.64075021903861,-79.39061535593808,Private room,65,1,12,2016-03-10,0.37,1,363
8386394,"Private Room, centrally located next to CN Tower",58116,Valentina,,Waterfront Communities-The Island,43.6399388264883,-79.39054343832333,Private room,56,1,22,2018-03-18,0.71,2,5
18196322,Luxury Boutique Condo in Fashion District+Parking,125585963,Mi,,Waterfront Communities-The Island,43.648509667247005,-79.39729570510512,Entire home/apt,59,20,39,2018-03-25,3.69,1,31
15145353,Bright Studio and Terrace,7536212,Chinny,,Waterfront Communities-The Island,43.64783987281357,-79.39974874170883,Entire home/apt,128,2,34,2018-03-25,1.81,1,124
13753053,Boho Nomad Pad,377040,Leanne,,Waterfront Communities-The Island,43.647826085442844,-79.39993813389498,Entire home/apt,66,1,44,2018-03-23,2.12,16,122
11720805,Newly Renovated Trendy 1 BR Loft - Amazing View!,15942957,Kevin,,Waterfront Communities-The Island,43.64783726742772,-79.39754069794016,Entire home/apt,119,1,172,2018-03-15,7.13,3,277
21550842,Luxurious 2 bed Entertainment Area *,30315266,Elias,,Waterfront Communities-The Island,43.64798378490431,-79.3951032695083,Entire home/apt,199,1,14,2018-04-01,2.96,1,132
22791796,Upscale Entertainment District Condo 1 BR,167595945,James,,Waterfront Communities-The Island,43.64823620677583,-79.39522866886516,Entire home/apt,100,1,15,2018-03-16,5.92,1,101
21538465,Cozy condo room with best view in Toronto!!,90117388,Tao,,Waterfront Communities-The Island,43.63827029630604,-79.38586913342765,Private room,45,2,0,,,1,112
14843208,Downtown loft,92890345,Benilda,,Waterfront Communities-The Island,43.648388444766674,-79.39752296412456,Entire home/apt,120,2,53,2017-12-03,2.81,1,102
22532893,Stylish & Private Townhouse in the heart of Queen West fashion district,12770838,Faria,,Waterfront Communities-The Island,43.64839850852078,-79.39801256505909,Entire home/apt,220,5,0,,,1,0
8182869,Queen West Loft Right in the Heart of Downtown,5400311,Kenny,,Waterfront Communities-The Island,43.64810577134039,-79.3968619683889,Entire home/apt,150,2,1,2016-09-14,0.05,1,0
9003785,Large Modern Loft in the Entertainment District,4796070,Caitlin & Kendra,,Waterfront Communities-The Island,43.6479047774279,-79.3955364822432,Entire home/apt,225,2,8,2017-10-01,0.94,1,0
19698463,Condo in Queen West,26952909,Steph,,Waterfront Communities-The Island,43.648370262786585,-79.39752424226477,Entire home/apt,100,2,5,2017-09-01,0.60,1,23
22945395,Peaceful loft Perfect for Business Traveller,3975125,Bailey,,Waterfront Communities-The Island,43.647898338380436,-79.3958762666675,Entire home/apt,175,14,0,,,1,0
18051466,Private Bedroom (shared living space) in King West,21142560,Mike & Selina,,Waterfront Communities-The Island,43.64726730795024,-79.39514025124075,Private room,125,1,20,2018-03-01,1.67,1,66
16427406,"Amazing Private room in Downtown, Toronto",42514728,Pulkit,,Waterfront Communities-The Island,43.64712744420193,-79.39724267447762,Private room,55,1,12,2017-08-08,0.76,1,0
5111623,Downtown Room w/Ensuite Bathroom,168335,Scott,,Waterfront Communities-The Island,43.647463356533436,-79.39705891343617,Private room,112,1,0,,,1,0
19751190,"King West Condo Loft, high ceilings, glass windows",7524309,Donald,,Waterfront Communities-The Island,43.64568168524001,-79.39556558874341,Private room,100,1,0,,,2,365
23439208,BEST LOCATION WITH CN TOWER VIEW,160525449,Jay,,Waterfront Communities-The Island,43.6395251506813,-79.39243966754482,Entire home/apt,88,1,17,2018-04-07,14.57,5,235
23358596,"Waterfront condo steps from Rogers Ctr, CN Tower!",22670868,Justin,,Waterfront Communities-The Island,43.6383752826757,-79.38963925229415,Entire home/apt,180,1,1,2018-03-23,1,1,23
23924891,Downtown condo with Great view of the City!,16062988,Erica,,Waterfront Communities-The Island,43.64070830533337,-79.39185853820628,Entire home/apt,150,2,1,2018-04-02,1,1,0
16964886,2 Bedroom Luxury Suite with Stunning CN Tower View,113460059,Shabitha,,Waterfront Communities-The Island,43.640319446335184,-79.39132782148968,Entire home/apt,194,4,42,2018-04-03,3.65,1,19
22635274,Spacious & bright condo in the heart of downtown!,166659640,Stela,,Waterfront Communities-The Island,43.638024123551766,-79.39183120663947,Entire home/apt,225,2,14,2018-03-26,4.62,1,288
20819350,Downtown Toronto Condo: 1 bed + den w/ sofa,7549003,Eric,,Waterfront Communities-The Island,43.64179497336791,-79.39375192871304,Entire home/apt,109,3,4,2018-04-01,0.89,1,10
9346614,1 Bedroom LUXURY Condo In the CORE!,48204283,"June, August & Marco",,Waterfront Communities-The Island,43.64114323848168,-79.39452926758315,Entire home/apt,89,1,143,2018-03-25,4.90,10,57
23126647,Private Bed/bath near Union! Gorgeous lake view!,171855465,Tom,,Waterfront Communities-The Island,43.642691637710364,-79.3815218245972,Private room,98,1,1,2018-02-11,0.52,1,0
21984758,Centrally Located Condo With Beautiful Lake View,160525449,Jay,,Waterfront Communities-The Island,43.640012807533616,-79.39348597602076,Entire home/apt,98,1,46,2018-04-08,10.53,5,233
18431578,Luxurious Condo Downtown Toronto,127745871,Hugo,,Waterfront Communities-The Island,43.64012160103575,-79.3925420107523,Entire home/apt,180,1,90,2018-04-07,8.28,1,325
13415314,Luxury Condo Downtown Toronto 2 Bed 1 Bath,76426065,Pamala,,Waterfront Communities-The Island,43.64069360338913,-79.39217020363431,Entire home/apt,190,1,87,2018-03-27,7.89,2,247
